series,section,number,name,price,image_url
"ST15",SR,ST15-005,ポートガス・D・エース,220 円,https://card.yuyu-tei.jp/opc/100_140/st15/10005.jpg
"ST15",R,OP02-008,ジョズ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st15/10007.jpg
"ST15",R,OP02-018,マルコ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st15/10008.jpg
"ST15",R,OP03-003,イゾウ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st15/10009.jpg
"ST15",C,ST15-001,アトモス,50 円,https://card.yuyu-tei.jp/opc/100_140/st15/10001.jpg
"ST15",C,ST15-003,キングデュー,50 円,https://card.yuyu-tei.jp/opc/100_140/st15/10003.jpg
"ST15",C,ST15-004,サッチ,120 円,https://card.yuyu-tei.jp/opc/100_140/st15/10004.jpg
"ST15",L,OP02-001,エドワード・ニューゲート,50 円,https://card.yuyu-tei.jp/opc/100_140/st15/10006.jpg
"ST16",SR,ST16-001,ウタ,120 円,https://card.yuyu-tei.jp/opc/100_140/st16/10001.jpg
"ST16",SR,ST16-004,シャンクス,120 円,https://card.yuyu-tei.jp/opc/100_140/st16/10004.jpg
"ST16",SR,ST11-004,新時代,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10008.jpg
"ST16",C,ST16-002,ゴードン,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10002.jpg
"ST16",C,ST16-003,シャーロット・カタクリ,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10003.jpg
"ST16",C,ST16-005,モンキー・D・ルフィ,120 円,https://card.yuyu-tei.jp/opc/100_140/st16/10005.jpg
"ST16",C,ST11-003,逆光,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10007.jpg
"ST16",C,ST11-005,私は最強,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10009.jpg
"ST16",P,P-057,ウタカタララバイ,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10010.jpg
"ST16",P,P-058,風のゆくえ,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10011.jpg
"ST16",P,P-059,世界のつづき,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10012.jpg
"ST16",P,P-060,Tot Musica,50 円,https://card.yuyu-tei.jp/opc/100_140/st16/10013.jpg
"ST17",SR,ST17-002,トラファルガー・ロー,120 円,https://card.yuyu-tei.jp/opc/100_140/st17/10002.jpg
"ST17",SR,ST17-004,ボア・ハンコック,580 円,https://card.yuyu-tei.jp/opc/100_140/st17/10004.jpg
"ST17",R,OP01-073,ドンキホーテ・ドフラミンゴ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st17/10007.jpg
"ST17",R,OP01-086,超過鞭糸(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st17/10008.jpg
"ST17",C,ST17-001,クロコダイル,50 円,https://card.yuyu-tei.jp/opc/100_140/st17/10001.jpg
"ST17",C,ST17-003,バギー,50 円,https://card.yuyu-tei.jp/opc/100_140/st17/10003.jpg
"ST17",C,ST17-005,マーシャル・D・ティーチ,50 円,https://card.yuyu-tei.jp/opc/100_140/st17/10005.jpg
"ST17",L,OP01-060,ドンキホーテ・ドフラミンゴ,50 円,https://card.yuyu-tei.jp/opc/100_140/st17/10006.jpg
"ST18",SR,ST18-004,ゾロ十郎,320 円,https://card.yuyu-tei.jp/opc/100_140/st18/10004.jpg
"ST18",SR,ST18-005,ルフィ太郎,220 円,https://card.yuyu-tei.jp/opc/100_140/st18/10005.jpg
"ST18",R,OP05-067,ゾロ十郎(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st18/10007.jpg
"ST18",R,OP05-076,海は海賊が相手だ!!!(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st18/10008.jpg
"ST18",C,ST18-001,ウソ八,120 円,https://card.yuyu-tei.jp/opc/100_140/st18/10001.jpg
"ST18",C,ST18-002,おナミ,50 円,https://card.yuyu-tei.jp/opc/100_140/st18/10002.jpg
"ST18",C,ST18-003,サン五郎,50 円,https://card.yuyu-tei.jp/opc/100_140/st18/10003.jpg
"ST18",L,OP05-060,モンキー・D・ルフィ,120 円,https://card.yuyu-tei.jp/opc/100_140/st18/10006.jpg
"ST19",SR,ST19-003,たしぎ,220 円,https://card.yuyu-tei.jp/opc/100_140/st19/10003.jpg
"ST19",SR,ST19-004,ヒナ,220 円,https://card.yuyu-tei.jp/opc/100_140/st19/10004.jpg
"ST19",R,OP02-098,コビー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st19/10007.jpg
"ST19",R,OP03-089,ブランニュー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st19/10008.jpg
"ST19",C,ST19-001,スモーカー,50 円,https://card.yuyu-tei.jp/opc/100_140/st19/10001.jpg
"ST19",C,ST19-002,センゴク,50 円,https://card.yuyu-tei.jp/opc/100_140/st19/10002.jpg
"ST19",C,ST19-005,モンキー・D・ガープ,50 円,https://card.yuyu-tei.jp/opc/100_140/st19/10005.jpg
"ST19",L,OP02-093,スモーカー,50 円,https://card.yuyu-tei.jp/opc/100_140/st19/10006.jpg
"ST20",SR,ST20-001,シャーロット・カタクリ,220 円,https://card.yuyu-tei.jp/opc/100_140/st20/10001.jpg
"ST20",SR,ST20-005,シャーロット・リンリン,220 円,https://card.yuyu-tei.jp/opc/100_140/st20/10005.jpg
"ST20",R,OP03-110,シャーロット・スムージー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10007.jpg
"ST20",R,OP03-112,シャーロット・プリン(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10008.jpg
"ST20",R,OP03-115,シュトロイゼン(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10009.jpg
"ST20",C,ST20-002,シャーロット・クラッカー,50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10002.jpg
"ST20",C,ST20-003,シャーロット・ブリュレ,50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10003.jpg
"ST20",C,ST20-004,シャーロット・プリン,50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10004.jpg
"ST20",L,OP03-099,シャーロット・カタクリ,50 円,https://card.yuyu-tei.jp/opc/100_140/st20/10006.jpg
"ST21",P-SR,ST21-014,モンキー・D・ルフィ(パラレル),"2,980 円",https://card.yuyu-tei.jp/opc/100_140/st21/10028.jpg
"ST21",P-SR,ST21-015,ロロノア・ゾロ(パラレル),"1,780 円",https://card.yuyu-tei.jp/opc/100_140/st21/10030.jpg
"ST21",SR,ST21-014,モンキー・D・ルフィ,320 円,https://card.yuyu-tei.jp/opc/100_140/st21/10027.jpg
"ST21",SR,ST21-015,ロロノア・ゾロ,220 円,https://card.yuyu-tei.jp/opc/100_140/st21/10029.jpg
"ST21",P-C,ST21-002,ウソップ(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st21/10004.jpg
"ST21",P-C,ST21-003,サンジ(パラレル),"2,980 円",https://card.yuyu-tei.jp/opc/100_140/st21/10006.jpg
"ST21",P-C,ST21-004,ジュエリー・ボニー(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st21/10008.jpg
"ST21",P-C,ST21-005,ジンベエ(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st21/10010.jpg
"ST21",P-C,ST21-006,ステューシー(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st21/10012.jpg
"ST21",P-C,ST21-007,戦桃丸(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/st21/10014.jpg
"ST21",P-C,ST21-008,トニートニー・チョッパー(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st21/10016.jpg
"ST21",P-C,ST21-009,ナミ(パラレル),"1,480 円",https://card.yuyu-tei.jp/opc/100_140/st21/10018.jpg
"ST21",P-C,ST21-010,ニコ・ロビン(パラレル),"1,780 円",https://card.yuyu-tei.jp/opc/100_140/st21/10020.jpg
"ST21",P-C,ST21-011,フランキー(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st21/10022.jpg
"ST21",P-C,ST21-012,ブルック(パラレル),500 円,https://card.yuyu-tei.jp/opc/100_140/st21/10024.jpg
"ST21",P-C,ST21-013,ベガパンク(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st21/10026.jpg
"ST21",C,ST21-002,ウソップ,80 円,https://card.yuyu-tei.jp/opc/100_140/st21/10003.jpg
"ST21",C,ST21-003,サンジ,120 円,https://card.yuyu-tei.jp/opc/100_140/st21/10005.jpg
"ST21",C,ST21-004,ジュエリー・ボニー,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10007.jpg
"ST21",C,ST21-005,ジンベエ,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10009.jpg
"ST21",C,ST21-006,ステューシー,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10011.jpg
"ST21",C,ST21-007,戦桃丸,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10013.jpg
"ST21",C,ST21-008,トニートニー・チョッパー,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10015.jpg
"ST21",C,ST21-009,ナミ,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10017.jpg
"ST21",C,ST21-010,ニコ・ロビン,80 円,https://card.yuyu-tei.jp/opc/100_140/st21/10019.jpg
"ST21",C,ST21-011,フランキー,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10021.jpg
"ST21",C,ST21-012,ブルック,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10023.jpg
"ST21",C,ST21-013,ベガパンク,30 円,https://card.yuyu-tei.jp/opc/100_140/st21/10025.jpg
"ST21",C,ST21-016,ゴムゴムの白い鞭,80 円,https://card.yuyu-tei.jp/opc/100_140/st21/10031.jpg
"ST21",C,ST21-017,ゴムゴムのモグラ銃,320 円,https://card.yuyu-tei.jp/opc/100_140/st21/10032.jpg
"ST21",P-L,ST21-001,モンキー・D・ルフィ(パラレル),"49,800 円",https://card.yuyu-tei.jp/opc/100_140/st21/10002.jpg
"ST21",L,ST21-001,モンキー・D・ルフィ,"1,480 円",https://card.yuyu-tei.jp/opc/100_140/st21/10001.jpg
"ST22",P-SR,ST22-002,イゾウ(パラレル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/st22/10004.jpg
"ST22",P-SR,ST22-005,光月おでん(パラレル),"1,980 円",https://card.yuyu-tei.jp/opc/100_140/st22/10010.jpg
"ST22",SR,ST22-002,イゾウ,780 円,https://card.yuyu-tei.jp/opc/100_140/st22/10003.jpg
"ST22",SR,ST22-005,光月おでん,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10009.jpg
"ST22",P-C,ST22-003,エドワード・ニューゲート(パラレル),500 円,https://card.yuyu-tei.jp/opc/100_140/st22/10006.jpg
"ST22",P-C,ST22-004,エルミー(パラレル),220 円,https://card.yuyu-tei.jp/opc/100_140/st22/10008.jpg
"ST22",P-C,ST22-006,ジョズ(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st22/10012.jpg
"ST22",P-C,ST22-007,スクアード(パラレル),500 円,https://card.yuyu-tei.jp/opc/100_140/st22/10014.jpg
"ST22",P-C,ST22-008,ディカルバン兄弟(パラレル),220 円,https://card.yuyu-tei.jp/opc/100_140/st22/10016.jpg
"ST22",P-C,ST22-009,ビスタ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/st22/10018.jpg
"ST22",P-C,ST22-010,ポートガス・D・エース(パラレル),"1,280 円",https://card.yuyu-tei.jp/opc/100_140/st22/10020.jpg
"ST22",P-C,ST22-011,ホワイティベイ(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st22/10022.jpg
"ST22",P-C,ST22-012,マルコ(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st22/10024.jpg
"ST22",P-C,ST22-013,リトルオーズJr.(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st22/10026.jpg
"ST22",P-C,ST22-014,A・O(パラレル),320 円,https://card.yuyu-tei.jp/opc/100_140/st22/10028.jpg
"ST22",C,ST22-003,エドワード・ニューゲート,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10005.jpg
"ST22",C,ST22-004,エルミー,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10007.jpg
"ST22",C,ST22-006,ジョズ,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10011.jpg
"ST22",C,ST22-007,スクアード,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10013.jpg
"ST22",C,ST22-008,ディカルバン兄弟,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10015.jpg
"ST22",C,ST22-009,ビスタ,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10017.jpg
"ST22",C,ST22-010,ポートガス・D・エース,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10019.jpg
"ST22",C,ST22-011,ホワイティベイ,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10021.jpg
"ST22",C,ST22-012,マルコ,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10023.jpg
"ST22",C,ST22-013,リトルオーズJr.,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10025.jpg
"ST22",C,ST22-014,A・O,50 円,https://card.yuyu-tei.jp/opc/100_140/st22/10027.jpg
"ST22",C,ST22-015,おれァ“白ひげ”だァア!!!!,220 円,https://card.yuyu-tei.jp/opc/100_140/st22/10029.jpg
"ST22",C,ST22-016,取り消せよ……!!!今の言葉……!!!,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10030.jpg
"ST22",C,ST22-017,火拳,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10031.jpg
"ST22",P-L,ST22-001,ニューゲート＆エース(パラレル),"2,980 円",https://card.yuyu-tei.jp/opc/100_140/st22/10002.jpg
"ST22",L,ST22-001,ニューゲート＆エース,120 円,https://card.yuyu-tei.jp/opc/100_140/st22/10001.jpg
"ST23",SR,ST23-001,ウタ,420 円,https://card.yuyu-tei.jp/opc/100_140/st23/10001.jpg
"ST23",SR,ST23-002,シャンクス,120 円,https://card.yuyu-tei.jp/opc/100_140/st23/10002.jpg
"ST23",R,OP09-013,ヤソップ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st23/10007.jpg
"ST23",R,OP09-015,ラッキー・ルウ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st23/10008.jpg
"ST23",R,OP09-020,来い…!!!おれ達が相手をしてやる!!!(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st23/10009.jpg
"ST23",C,ST23-003,ベン・ベックマン,50 円,https://card.yuyu-tei.jp/opc/100_140/st23/10003.jpg
"ST23",C,ST23-004,モンキー・Ｄ・ルフィ,30 円,https://card.yuyu-tei.jp/opc/100_140/st23/10004.jpg
"ST23",C,ST23-005,ヤソップ,30 円,https://card.yuyu-tei.jp/opc/100_140/st23/10005.jpg
"ST23",L,OP09-001,シャンクス,120 円,https://card.yuyu-tei.jp/opc/100_140/st23/10006.jpg
"ST24",SR,ST24-002,キッド＆キラー,120 円,https://card.yuyu-tei.jp/opc/100_140/st24/10002.jpg
"ST24",SR,ST24-004,ロー＆ベポ,320 円,https://card.yuyu-tei.jp/opc/100_140/st24/10004.jpg
"ST24",R,OP07-021,ウルージ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st24/10007.jpg
"ST24",R,OP07-036,鬼気 九刀流 阿修羅 魔九閃(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st24/10008.jpg
"ST24",R,EB01-015,スクラッチメン・アプー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st24/10009.jpg
"ST24",C,ST24-001,カポネ・ベッジ,30 円,https://card.yuyu-tei.jp/opc/100_140/st24/10001.jpg
"ST24",C,ST24-003,バジル・ホーキンス,50 円,https://card.yuyu-tei.jp/opc/100_140/st24/10003.jpg
"ST24",C,ST24-005,X・ドレーク,30 円,https://card.yuyu-tei.jp/opc/100_140/st24/10005.jpg
"ST24",L,OP07-019,ジュエリー・ボニー,120 円,https://card.yuyu-tei.jp/opc/100_140/st24/10006.jpg
"ST25",SR,ST25-003,クロコダイル＆ミホーク,120 円,https://card.yuyu-tei.jp/opc/100_140/st25/10003.jpg
"ST25",SR,ST25-004,バギー,120 円,https://card.yuyu-tei.jp/opc/100_140/st25/10004.jpg
"ST25",R,OP09-051,バギー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st25/10007.jpg
"ST25",R,OP09-056,Mr.3(ギャルディーノ)(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st25/10008.jpg
"ST25",R,OP09-057,クロスギルド(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st25/10009.jpg
"ST25",C,ST25-001,アルビダ,50 円,https://card.yuyu-tei.jp/opc/100_140/st25/10001.jpg
"ST25",C,ST25-002,カバジ,30 円,https://card.yuyu-tei.jp/opc/100_140/st25/10002.jpg
"ST25",C,ST25-005,モージ,30 円,https://card.yuyu-tei.jp/opc/100_140/st25/10005.jpg
"ST25",L,OP09-042,バギー,120 円,https://card.yuyu-tei.jp/opc/100_140/st25/10006.jpg
"ST25",P,P-084,バギー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st25/10010.jpg
"ST26",SR,ST26-003,ニコ・ロビン,220 円,https://card.yuyu-tei.jp/opc/100_140/st26/10003.jpg
"ST26",SR,ST26-005,モンキー・Ｄ・ルフィ,320 円,https://card.yuyu-tei.jp/opc/100_140/st26/10005.jpg
"ST26",R,OP09-076,ロロノア・ゾロ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st26/10007.jpg
"ST26",R,OP09-078,ゴムゴムの巨人(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st26/10008.jpg
"ST26",C,ST26-001,おそばマスク,30 円,https://card.yuyu-tei.jp/opc/100_140/st26/10001.jpg
"ST26",C,ST26-002,トニートニー・チョッパー,50 円,https://card.yuyu-tei.jp/opc/100_140/st26/10002.jpg
"ST26",C,ST26-004,フランキー将軍,30 円,https://card.yuyu-tei.jp/opc/100_140/st26/10004.jpg
"ST26",L,OP09-061,モンキー・Ｄ・ルフィ,120 円,https://card.yuyu-tei.jp/opc/100_140/st26/10006.jpg
"ST27",SR,ST27-003,クザン,120 円,https://card.yuyu-tei.jp/opc/100_140/st27/10003.jpg
"ST27",SR,ST27-005,マーシャル・D・ティーチ,220 円,https://card.yuyu-tei.jp/opc/100_140/st27/10005.jpg
"ST27",R,OP09-083,ヴァン・オーガー(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st27/10007.jpg
"ST27",R,OP09-086,ジーザス・バージェス(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st27/10008.jpg
"ST27",R,OP09-090,ドクQ(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st27/10009.jpg
"ST27",R,OP09-095,ラフィット(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st27/10010.jpg
"ST27",C,ST27-001,アバロ・ピサロ,30 円,https://card.yuyu-tei.jp/opc/100_140/st27/10001.jpg
"ST27",C,ST27-002,カタリーナ・デボン,30 円,https://card.yuyu-tei.jp/opc/100_140/st27/10002.jpg
"ST27",C,ST27-004,サンファン・ウルフ,50 円,https://card.yuyu-tei.jp/opc/100_140/st27/10004.jpg
"ST27",L,OP09-081,マーシャル・D・ティーチ,120 円,https://card.yuyu-tei.jp/opc/100_140/st27/10006.jpg
"ST28",SR,ST28-004,光月モモの助,120 円,https://card.yuyu-tei.jp/opc/100_140/st28/10004.jpg
"ST28",SR,ST28-005,ヤマト,220 円,https://card.yuyu-tei.jp/opc/100_140/st28/10005.jpg
"ST28",R,OP06-104,菊之丞(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st28/10007.jpg
"ST28",R,OP07-116,焔裂き(ホロなし),50 円,https://card.yuyu-tei.jp/opc/100_140/st28/10008.jpg
"ST28",C,ST28-001,アシュラ童子,30 円,https://card.yuyu-tei.jp/opc/100_140/st28/10001.jpg
"ST28",C,ST28-002,イゾウ,30 円,https://card.yuyu-tei.jp/opc/100_140/st28/10002.jpg
"ST28",C,ST28-003,錦えもん,50 円,https://card.yuyu-tei.jp/opc/100_140/st28/10003.jpg
"ST28",L,OP06-022,ヤマト,120 円,https://card.yuyu-tei.jp/opc/100_140/st28/10006.jpg
"ST29",P-SR,ST29-004,サンジ(パラレル),"3,980 円",https://card.yuyu-tei.jp/opc/100_140/st29/10008.jpg
"ST29",P-SR,ST29-014,ロロノア・ゾロ(パラレル),"2,480 円",https://card.yuyu-tei.jp/opc/100_140/st29/10028.jpg
"ST29",SR,ST29-004,サンジ,320 円,https://card.yuyu-tei.jp/opc/100_140/st29/10007.jpg
"ST29",SR,ST29-014,ロロノア・ゾロ,220 円,https://card.yuyu-tei.jp/opc/100_140/st29/10027.jpg
"ST29",P-C,ST29-002,ウソップ(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/st29/10004.jpg
"ST29",P-C,ST29-003,カク(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/st29/10006.jpg
"ST29",P-C,ST29-005,ジンベエ(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st29/10010.jpg
"ST29",P-C,ST29-006,ステューシー(パラレル),780 円,https://card.yuyu-tei.jp/opc/100_140/st29/10012.jpg
"ST29",P-C,ST29-007,トニートニー・チョッパー(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/st29/10014.jpg
"ST29",P-C,ST29-008,ナミ(パラレル),"3,480 円",https://card.yuyu-tei.jp/opc/100_140/st29/10016.jpg
"ST29",P-C,ST29-009,ニコ・ロビン(パラレル),"4,980 円",https://card.yuyu-tei.jp/opc/100_140/st29/10018.jpg
"ST29",P-C,ST29-010,フランキー(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/st29/10020.jpg
"ST29",P-C,ST29-011,ブルック(パラレル),580 円,https://card.yuyu-tei.jp/opc/100_140/st29/10022.jpg
"ST29",P-C,ST29-012,モンキー・Ｄ・ルフィ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/st29/10024.jpg
"ST29",P-C,ST29-013,ロブ・ルッチ(パラレル),980 円,https://card.yuyu-tei.jp/opc/100_140/st29/10026.jpg
"ST29",C,ST29-002,ウソップ,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10003.jpg
"ST29",C,ST29-003,カク,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10005.jpg
"ST29",C,ST29-005,ジンベエ,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10009.jpg
"ST29",C,ST29-006,ステューシー,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10011.jpg
"ST29",C,ST29-007,トニートニー・チョッパー,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10013.jpg
"ST29",C,ST29-008,ナミ,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10015.jpg
"ST29",C,ST29-009,ニコ・ロビン,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10017.jpg
"ST29",C,ST29-010,フランキー,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10019.jpg
"ST29",C,ST29-011,ブルック,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10021.jpg
"ST29",C,ST29-012,モンキー・Ｄ・ルフィ,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10023.jpg
"ST29",C,ST29-013,ロブ・ルッチ,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10025.jpg
"ST29",C,ST29-015,温度レアァストライク!!!,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10029.jpg
"ST29",C,ST29-016,黄猿?おれ達は2年前の100倍強ェぞ,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10030.jpg
"ST29",C,ST29-017,死・獅子歌歌,50 円,https://card.yuyu-tei.jp/opc/100_140/st29/10031.jpg
